fire_date,daily_fire_count,daily_acres_burned,avg_fire_size,max_fire_size,avg_lat,avg_lon,fires_7day,fires_30day,acres_7day,acres_30day
1999-10-23,13.0,22.8,1.7538461538461538,8.0,38.79669823538462,-121.37829656538462,175.0,827.0,1500.9999999999418,172849.1
1999-10-24,23.0,48.7,2.117391304347826,25.0,37.2144300273913,-119.88057448478261,156.0,822.0,872.0999999999418,172777.1
1999-10-25,25.0,10.7,0.428,2.0,37.128659225599996,-120.2547119412,148.0,815.0,816.5999999999418,169717.69999999998
1999-10-26,15.0,353.1,23.540000000000003,287.0,35.66989517533333,-118.461579628,138.0,784.0,1117.2999999999417,165647.7
1999-10-27,18.0,19.2,1.0666666666666667,5.0,37.063826925,-120.0361354988889,136.0,756.0,1060.1999999999418,163721.80000000002
1999-10-28,15.0,35.9,2.393333333333333,30.0,35.88307623266667,-118.70873313333333,124.0,731.0,864.0999999999418,99458.20000000001
1999-10-29,11.0,2.7,0.24545454545454548,0.8,36.268427067272725,-119.01365807818182,120.0,708.0,493.0999999999418,99007.0
1999-10-30,20.0,72.7,3.6350000000000002,50.0,36.8030456825,-119.8704478755,127.0,690.0,542.9999999999418,90942.5
1999-10-31,12.0,3.1,0.25833333333333336,1.0,35.558473998333334,-118.87600810916666,116.0,663.0,497.3999999999418,90889.3
1999-11-01,15.0,18.099999999999998,1.2066666666666666,5.0,37.31367614533334,-120.37743058266666,106.0,648.0,504.7999999999418,90549.59999999999
1999-11-02,10.0,27.0,2.7,15.0,36.792559045000004,-119.79264665999999,101.0,631.0,178.69999999994178,86477.5
1999-11-03,17.0,19.8,1.1647058823529413,5.0,38.55341136705882,-121.21293116352942,100.0,625.0,179.2999999999418,86316.2
1999-11-04,13.0,5.5,0.4230769230769231,3.0,36.41425096230769,-119.88349670692308,98.0,615.0,148.8999999999418,86286.9
1999-11-05,11.0,4.8,0.43636363636363634,1.0,36.67932387818182,-120.27768573727272,98.0,611.0,150.99999999994182,86273.3
1999-11-06,15.0,930.6999999999999,62.04666666666666,889.0,37.161558346,-120.13505327133333,93.0,607.0,1008.9999999999418,87183.09999999999
1999-11-07,27.0,39.9,1.4777777777777776,20.0,37.39284478962963,-120.71932212,108.0,620.0,1045.7999999999417,84904.4
1999-11-08,5.0,0.5,0.1,0.1,35.509815554,-118.95608944400001,98.0,599.0,1028.1999999999418,84892.4
1999-11-09,4.0,16.1,4.025,10.0,38.91333333,-121.9897916625,92.0,578.0,1017.2999999999416,84884.0
1999-11-10,4.0,1.3,0.325,1.0,38.2652206525,-120.5488107175,79.0,563.0,998.7999999999416,84871.3
1999-11-11,8.0,1.1,0.1375,0.3,36.44779319875,-119.4161824825,74.0,551.0,994.3999999999417,84612.59999999999
1999-11-12,9.0,168.7,18.744444444444444,160.0,36.38303857333333,-119.48891782222222,72.0,544.0,1158.2999999999417,84730.1
1999-11-13,15.0,94.9,6.326666666666667,50.0,38.173783715333336,-120.76166148600001,72.0,541.0,322.4999999999418,84609.3
1999-11-14,6.0,90.6,15.1,90.0,35.687629603333335,-119.15301576333333,51.0,517.0,373.19999999994184,84235.1
1999-11-15,13.0,326.20000000000005,25.092307692307696,263.0,35.662521032307694,-119.34971273384615,59.0,486.0,698.8999999999419,3792.3
1999-11-16,4.0,6.8,1.7,5.0,37.882487525,-121.8172702475,59.0,448.0,689.5999999999418,3121.5
1999-11-17,3.0,16.0,5.333333333333333,10.0,34.61989629333333,-117.96734443999999,58.0,418.0,704.2999999999419,3071.2999999999997
1999-11-18,4.0,0.9,0.225,0.5,33.6812229425,-117.52879733500001,54.0,397.0,704.0999999999419,3019.8
1999-11-19,4.0,27.2,6.8,25.0,36.704845902500004,-120.4562936125,49.0,381.0,562.5999999999418,2970.7000000000003
1999-11-20,3.0,0.4,0.13333333333333333,0.2,36.19365377666667,-119.47846311,37.0,357.0,468.0999999999419,2739.1
1999-11-21,6.0,2.5,0.4166666666666667,2.0,34.364259258333334,-117.78884259166666,37.0,348.0,379.9999999999419,2367.8999999999996
1999-11-22,8.0,9.3,1.1625,5.0,34.7842483,-118.64888993375,32.0,343.0,63.09999999994185,2354.4
1999-11-23,10.0,43.300000000000004,4.33,30.0,35.452784092,-118.849196305,38.0,330.0,99.59999999994186,2349.0
1999-11-24,6.0,4.6,0.7666666666666666,3.0,34.97430414666666,-118.75617455333334,41.0,311.0,88.19999999994185,2342.9
1999-11-25,6.0,50.2,8.366666666666667,30.0,35.32932054333333,-119.21630219666667,43.0,302.0,137.49999999994185,2040.0
1999-11-26,8.0,1.5,0.1875,0.5,33.79515181125,-117.18354248125,47.0,292.0,111.79999999994186,2022.3
1999-11-27,6.0,1.2,0.19999999999999998,0.5,36.67944444333333,-118.80384259,50.0,283.0,112.59999999994186,1987.6
1999-11-28,8.0,11.0,1.375,6.1,34.285245538750004,-117.53066735624999,52.0,280.0,121.09999999994186,1995.9
1999-11-29,7.0,2.9,0.41428571428571426,2.0,34.70767415857143,-117.72642456999999,51.0,267.0,114.69999999994187,1926.1000000000001
1999-11-30,7.0,32.0,4.571428571428571,20.2,36.17982699857143,-118.76272096571428,48.0,262.0,103.39999999994185,1955.0
1999-12-01,8.0,62.0,7.75,60.0,34.5122802625,-117.93560792875,50.0,255.0,160.79999999994186,1998.9
1999-12-02,5.0,0.8,0.16,0.4,34.382568884,-118.32827777600001,49.0,250.0,111.39999999994184,1972.7
1999-12-03,11.0,4.9,0.4454545454545455,2.0,34.95416508090909,-118.23481379,52.0,244.0,114.79999999994186,1957.8000000000002
1999-12-04,9.0,101.4,11.266666666666667,100.0,34.74238812111111,-117.97498520777779,55.0,240.0,214.99999999994185,2053.7000000000003
1999-12-05,11.0,19.2,1.7454545454545454,11.3,35.140580256363634,-118.66510423999999,58.0,240.0,223.19999999994187,2068.1
1999-12-06,10.0,15.0,1.5,10.0,34.073461455,-117.842073534,61.0,235.0,235.29999999994186,1152.4
1999-12-07,8.0,8.2,1.025,5.0,35.563633733749995,-118.50706429,62.0,216.0,211.49999999994185,1120.7
1999-12-08,8.0,68.69999999999999,8.587499999999999,66.1,35.10546720875,-118.24754098625,62.0,219.0,218.19999999994184,1188.9
